timestamp_eval,dt_eval,eps_eval,num_noise_eval,integrator_eval,network,n,dt,eps,bs,integrator,num_noise,num_boots,mlp_hidden,res_hidden,res_depth,logp_avg,logp_err,loss_avg,loss_err,part_avg,part_err,free_avg,free_err,ess_avg,ess_err
20260621_200750,0.005,0.0025,1,unbiasv2,mlpgmm,2,0.0125,0.025,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.724839448928833,0.002759806113317609,0.07453957945108414,0.001251380192115903,1.0005658864974976,0.000887269270606339,0.0005828357534483075,0.0008669525268487632,0.8655166029930115,0.0011244602501392365
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.0125,0.0025,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7263141870498657,0.0028234117198735476,0.10473822057247162,0.0014904966810718179,0.9989156126976013,0.0009385239682160318,-0.0010503351222723722,0.0009130780235864222,0.8543714880943298,0.0019129099091514945
20260621_200750,0.005,0.0025,1,unbiasv2,mlpgmm,2,0.0125,0.08,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7243566513061523,0.0033906905446201563,0.19862784445285797,0.002350655384361744,0.9976007342338562,0.0017827668925747275,-0.002405558479949832,0.0017770947888493538,0.6093305349349976,0.013246781192719936
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.0125,0.00025,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7165591716766357,0.0044485898688435555,0.48498016595840454,0.0038641616702079773,0.9942784905433655,0.002787321573123336,-0.005801094695925713,0.002777491696178913,0.3946400284767151,0.011898121796548367
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.0125,0.008,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.718823790550232,0.00269801146350801,0.07417687773704529,0.001254405127838254,1.0005745887756348,0.0007582267862744629,0.0005696201114915311,0.000759985065087676,0.8954384326934814,0.0006958873709663749
20260621_200750,0.005,0.0025,1,unbiasv2,mlpgmm,2,0.0125,0.25,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7145283222198486,0.005856604781001806,0.5277011394500732,0.006379450671374798,0.9900898337364197,0.005764563102275133,-0.009865795262157917,0.00580945797264576,0.14103122055530548,0.04208981245756149
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.0125,0.0008,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7253575325012207,0.0030576628632843494,0.19464610517024994,0.002144342055544257,1.002274990081787,0.0013870681868866086,0.002242280635982752,0.0013919374905526638,0.7198256850242615,0.007584934122860432
20260621_200750,0.005,0.0025,1,unbiasv2,mlpgmm,2,0.0125,0.8,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7427886724472046,0.010816226713359356,1.3279975652694702,0.012835728004574776,0.9098103046417236,0.010852156206965446,-0.09413952380418777,0.012130068615078926,0.03419657051563263,0.006100062746554613
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.005,0.25,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7228968143463135,0.002600856591016054,0.03380721062421799,0.0008411196176894009,1.0003347396850586,0.000523694499861449,0.0003399425477255136,0.0005166988121345639,0.9491561055183411,0.00022312057262752205
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.005,0.8,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7205605506896973,0.002544823568314314,0.024898789823055267,0.0007020881748758256,0.9992927312850952,0.00047191971680149436,-0.0007125806878320873,0.0004644707660190761,0.958405077457428,0.00019136074115522206
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.005,0.08,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7255759239196777,0.0024816941004246473,0.04026458039879799,0.0009159256005659699,1.0003831386566162,0.0005429103039205074,0.0003824990999419242,0.000543561764061451,0.9444738030433655,0.00024570542154833674
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.005,2.5,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7208821773529053,0.0024875609669834375,0.023661650717258453,0.0007137823267839849,0.999623715877533,0.00045967131154611707,-0.0003873700916301459,0.0004598426748998463,0.9589400291442871,0.0002045197761617601
20260621_200750,0.005,0.0025,1,unbiasv2,mlpgmm,2,0.0125,0.0008,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7208999395370483,0.0030621837358921766,0.11640721559524536,0.0016213245689868927,1.0001945495605469,0.0011538679245859385,0.00018790892499964684,0.001141863176599145,0.7923603653907776,0.003545614657923579
20260621_200750,0.005,0.0025,1,unbiasv2,mlpgmm,2,0.0125,0.008,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7248706817626953,0.0026917527429759502,0.03991597518324852,0.0009103226475417614,1.0004874467849731,0.0006189463310874999,0.0004745635960716754,0.000618946214672178,0.9284952878952026,0.0005234123091213405
20260621_200750,0.005,0.0025,1,unbiasv2,mlpgmm,2,0.0125,0.00025,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7124238014221191,0.004628745373338461,0.3484824001789093,0.0035272242967039347,1.0027981996536255,0.002767569851130247,0.0027389032766222954,0.0027488565538078547,0.4003147780895233,0.019069483503699303
20260621_200750,0.005,0.0025,1,unbiasv2,mlpgmm,2,0.0125,0.0025,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.720870852470398,0.0028170638252049685,0.04874373599886894,0.0010118797654286027,1.0006380081176758,0.0006895397673361003,0.0006685600383207202,0.0006925072520971298,0.9119616150856018,0.001088282442651689
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.005,0.025,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.722790002822876,0.0024801793042570353,0.043543919920921326,0.0009381611598655581,1.000357747077942,0.0005535339005291462,0.0003715629572980106,0.0005592735833488405,0.9425187110900879,0.0002620627055875957
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.005,0.0008,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7246284484863281,0.0025126230902969837,0.06565054506063461,0.001167517388239503,1.0008772611618042,0.000694454472977668,0.0008790649008005857,0.0007053585723042488,0.912997841835022,0.00038730399683117867
