timestamp_eval,dt_eval,eps_eval,num_noise_eval,integrator_eval,network,L,m2,lambda,dt,eps,bs,integrator,num_noise,n_kernel,n_kernel_bond,n_basis,n_basis_bond,num_boots,logp_avg,logp_err,loss_avg,loss_err,part_avg,part_err,free_avg,free_err,ess_avg,ess_err,susc_avg,susc_err
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.05,0.0,2000,hutch,2,21,20,20,20,2000,-6.517251968383789,0.1194864809513092,-15.866994857788086,0.031415656208992004,18146182.0,718298.6875,16.712785720825195,0.04013020917773247,0.243279829621315,0.02945171296596527,0.02729290910065174,0.00075037672650069
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.05,0.0,2000,hutch,4,21,20,20,20,2000,-6.894332408905029,0.12077353149652481,-15.845794677734375,0.025421705096960068,12863997.0,401582.8125,16.3698787689209,0.030808674171566963,0.3478544354438782,0.024375518783926964,0.025250375270843506,0.0007096377667039633
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.002,0.0,2000,hutch,4,21,20,20,20,2000,-6.5854268074035645,0.11961566656827927,-15.885309219360352,0.01736362650990486,8948431.0,92440.1953125,16.00630760192871,0.010472175665199757,0.8156877756118774,0.008088702335953712,0.027263065800070763,0.0007748718489892781
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.002,0.0,2000,hutch,8,21,20,20,20,2000,-6.718667507171631,0.11756768822669983,-15.869317054748535,0.013305002823472023,8769919.0,92186.0,15.9865083694458,0.010556326247751713,0.8203816413879395,0.007875288836658001,0.02602248638868332,0.0007138536311686039
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.001,0.0,2000,hutch,4,21,20,20,20,2000,-6.643261432647705,0.1129426434636116,-15.892937660217285,0.013386225327849388,8892198.0,88932.71875,16.001014709472656,0.01022915355861187,0.8294171094894409,0.007729759439826012,0.025463715195655823,0.0007300641154870391
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.001,0.0,2000,hutch,8,21,20,20,20,2000,-6.958166122436523,0.115441232919693,-15.860438346862793,0.017385683953762054,8723141.0,85884.453125,15.981973648071289,0.010022836737334728,0.8412946462631226,0.005961311049759388,0.024704517796635628,0.000710788182914257
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.0005,0.0,2000,hutch,64,21,20,20,20,2000,-6.6865692138671875,0.12835469841957092,-15.846839904785156,0.041601937264204025,8825208.0,84785.4296875,15.993145942687988,0.009870956651866436,0.8421680927276611,0.007079938426613808,0.02855609729886055,0.0007716090767644346
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.0005,0.0,2000,hutch,4,21,20,20,20,2000,-6.763793468475342,0.11662763357162476,-15.871188163757324,0.015490689314901829,8785976.0,84914.1171875,15.988306999206543,0.010125995613634586,0.8377593159675598,0.005709234159439802,0.0267789289355278,0.0007546094711869955
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.0005,0.0,2000,hutch,8,21,20,20,20,2000,-6.918112754821777,0.25814080238342285,-15.617047309875488,0.21674837172031403,8745456.0,84656.8828125,15.984222412109375,0.009524867869913578,0.849139928817749,0.005478579085320234,0.027384789660573006,0.0007567653665319085
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.01,0.0,2000,hutch,2,21,20,20,20,2000,-6.669476509094238,0.11997339874505997,-15.868301391601562,0.02111249417066574,10296165.0,180361.46875,16.147214889526367,0.01788266748189926,0.620681643486023,0.012017381377518177,0.026378776878118515,0.0007593002519570291
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.02,0.0,2000,hutch,2,21,20,20,20,2000,-6.57980489730835,0.1205553412437439,-15.865832328796387,0.027170058339834213,12113732.0,276891.6875,16.31003761291504,0.022605281323194504,0.49346837401390076,0.019597390666604042,0.027428440749645233,0.0007609784952364862
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.01,0.0,2000,hutch,1,21,20,20,20,2000,-6.841709613800049,0.11975345760583878,-15.852724075317383,0.022922154515981674,11512363.0,272156.15625,16.259428024291992,0.022957932204008102,0.4895026385784149,0.01597023196518421,0.026223359629511833,0.0007526965346187353
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.02,0.0,2000,hutch,1,21,20,20,20,2000,-6.76102352142334,0.1299537569284439,-15.805370330810547,0.061008911579847336,15669723.0,607512.6875,16.564510345458984,0.0375099740922451,0.2691343128681183,0.04078202694654465,0.026711033657193184,0.0007496941834688187
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.005,0.0,2000,hutch,2,21,20,20,20,2000,-6.61152458190918,0.11469122767448425,-15.902243614196777,0.017224881798028946,9607564.0,126330.6171875,16.07806968688965,0.013018321245908737,0.7428436875343323,0.008525343611836433,0.026698539033532143,0.0007724232273176312
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.005,0.0,2000,hutch,1,21,20,20,20,2000,-6.910764694213867,0.12022712826728821,-15.852510452270508,0.024122245609760284,10191444.0,178585.546875,16.136844635009766,0.017730843275785446,0.611295223236084,0.012291603721678257,0.02569585107266903,0.0006880549481138587
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.05,0.0,2000,hutch,1,21,20,20,20,2000,-6.829659461975098,0.11982335895299911,-15.874829292297363,0.041884712874889374,37234420.0,2347286.5,17.431257247924805,0.06250499188899994,0.11767463386058807,0.010656410828232765,0.02613520249724388,0.0007409757818095386
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.002,0.0,2000,hutch,2,21,20,20,20,2000,-6.817901611328125,0.1160130500793457,-15.855278968811035,0.027818772941827774,9071384.0,103574.0078125,16.021059036254883,0.01165005099028349,0.7851290702819824,0.009298572316765785,0.024891579523682594,0.0006867788033559918
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.001,0.0,2000,hutch,2,21,20,20,20,2000,-6.9857025146484375,0.11950083822011948,-15.86954402923584,0.012993191368877888,8809313.0,92928.296875,15.991143226623535,0.010524114593863487,0.8133904337882996,0.008175728842616081,0.02536322921514511,0.000717761053238064
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.0005,0.0,2000,hutch,2,21,20,20,20,2000,-6.653201580047607,0.11561960726976395,-15.86864948272705,0.014555225148797035,8707400.0,86695.2734375,15.97958755493164,0.009759695269167423,0.8343645334243774,0.0077381134033203125,0.02624407783150673,0.0007870770641602576
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.005,0.0025,2000,unbiasv2,1,21,20,20,20,2000,-6.8116888999938965,0.1092849150300026,-15.253247261047363,0.026014983654022217,8046989.0,292826.40625,15.901001930236816,0.0363280214369297,0.27988624572753906,0.03141757473349571,0.02531597577035427,0.0006722953985445201
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.002,0.001,2000,unbiasv2,1,21,20,20,20,2000,-6.791231155395508,0.13319668173789978,-15.590910911560059,0.05645139142870903,8964789.0,191543.921875,16.00941276550293,0.02099447511136532,0.5279684066772461,0.013360326178371906,0.027257902547717094,0.0007643126882612705
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.01,0.005,2000,unbiasv2,1,21,20,20,20,2000,-6.855938911437988,0.12396708130836487,-14.712969779968262,0.03963463008403778,10320495.0,1525599.75,16.136653900146484,0.14523153007030487,0.05948762595653534,0.055331069976091385,0.026370912790298462,0.0007287796470336616
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.05,0.025,2000,unbiasv2,1,21,20,20,20,2000,-7.13691520690918,0.12365835160017014,-9.279214859008789,0.09220276772975922,12692153.0,8474421.0,16.089807510375977,0.7741588354110718,0.003930922597646713,0.0036184254568070173,0.02834896929562092,0.0008069194154813886
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.02,0.01,2000,unbiasv2,1,21,20,20,20,2000,-6.9830403327941895,0.12672503292560577,-13.440898895263672,0.05784373730421066,8039849.5,929459.125,15.897082328796387,0.11757541447877884,0.03719225153326988,0.005620155017822981,0.02701876126229763,0.0007318134885281324
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.001,0.0005,2000,unbiasv2,1,21,20,20,20,2000,-6.646899700164795,0.1207883208990097,-15.760603904724121,0.015426983125507832,8616047.0,136584.375,15.9689359664917,0.014964460395276546,0.6789292097091675,0.012540516443550587,0.026952767744660378,0.0007846374646760523
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.0005,0.00025,2000,unbiasv2,1,21,20,20,20,2000,-6.688980579376221,0.12547342479228973,-15.81469440460205,0.017428763210773468,8793553.0,113174.640625,15.989883422851562,0.012568642385303974,0.7499940395355225,0.010032891295850277,0.026926228776574135,0.0007086408440954983
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.001,0.0,2000,hutch,1,21,20,20,20,2000,-6.785899639129639,0.1171310544013977,-15.893611907958984,0.014395011588931084,9128051.0,106137.453125,16.02692222595215,0.01138580683618784,0.7951750755310059,0.0080734733492136,0.0257333442568779,0.0007375721470452845
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.002,0.0,2000,hutch,1,21,20,20,20,2000,-6.7261128425598145,0.12123832106590271,-15.868170738220215,0.020340511575341225,9378542.0,124112.078125,16.05344581604004,0.013359369710087776,0.7365702390670776,0.00936966948211193,0.026980355381965637,0.0007552157039754093
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.0005,0.0,2000,hutch,1,21,20,20,20,2000,-6.7005534172058105,0.15183494985103607,-15.769737243652344,0.09474331140518188,8755274.0,90602.515625,15.985268592834473,0.010040887631475925,0.83098304271698,0.006406637839972973,0.026829909533262253,0.0007552182651124895
