timestamp_eval,dt_eval,eps_eval,num_noise_eval,integrator_eval,network,L,m2,lambda,dt,eps,bs,integrator,num_noise,n_kernel,n_kernel_bond,n_basis,n_basis_bond,num_boots,logp_avg,logp_err,loss_avg,loss_err,part_avg,part_err,free_avg,free_err,ess_avg,ess_err,susc_avg,susc_err
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.00125,0.000625,50000,unbiasv2,1,21,20,20,20,2000,-81.53227233886719,0.2536289393901825,-27.318992614746094,0.008675162680447102,1823978160128.0,27727607808.0,28.231361389160156,0.01488054171204567,0.0927710309624672,0.0331830270588398,29.2911319732666,0.5271508693695068
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.005,0.0,50000,fp,1,21,20,20,20,2000,-81.7437515258789,0.17065459489822388,-27.470815658569336,0.007020192686468363,1823163678720.0,19255568384.0,28.231964111328125,0.010613156482577324,0.16508594155311584,0.04310862347483635,29.167001724243164,0.34321272373199463
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.001,0.0,50000,hutch,1,21,20,20,20,2000,-81.62863159179688,0.17028938233852386,-27.850160598754883,0.007109426893293858,2020125573120.0,20497713152.0,28.334070205688477,0.010604648850858212,0.1904415637254715,0.0797763392329216,29.61589241027832,0.5137650370597839
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.0005,0.00025,50000,unbiasv2,1,21,20,20,20,2000,-81.86502075195312,0.17817552387714386,-27.649091720581055,0.007083885371685028,1849626984448.0,20484741120.0,28.245681762695312,0.01053309254348278,0.15443316102027893,0.04517149552702904,29.336711883544922,0.42817384004592896
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.002,0.0,50000,fp,1,21,20,20,20,2000,-81.54055786132812,0.13116620481014252,-27.698486328125,0.00678956089541316,1819382775808.0,14256505856.0,28.2296199798584,0.008016782812774181,0.25726160407066345,0.05126737803220749,29.339794158935547,0.2974812388420105
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.00025,0.000125,50000,unbiasv2,1,21,20,20,20,2000,-80.09510040283203,1.061949372291565,-27.74795913696289,0.00765794375911355,1937932025856.0,77928988672.0,28.291038513183594,0.038353331387043,0.045197825878858566,0.07082903385162354,32.31474685668945,2.038449287414551
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.0005,0.0,50000,hutch,1,21,20,20,20,2000,-81.63729095458984,0.11099790036678314,-27.865446090698242,0.005928222090005875,1930001383424.0,12011346944.0,28.28835678100586,0.006226969882845879,0.3496297299861908,0.02250475436449051,29.315876007080078,0.2200281322002411
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.001,0.0,50000,fp,1,21,20,20,20,2000,-81.67919921875,0.16544555127620697,-27.789766311645508,0.005860249511897564,1852079079424.0,15959835648.0,28.24702262878418,0.008524256758391857,0.22412072122097015,0.04426759481430054,29.4956111907959,0.33832308650016785
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.000125,6.25e-05,50000,unbiasv2,1,21,20,20,20,2000,-81.72440338134766,0.13252174854278564,-27.804582595825195,0.006422399077564478,1831791624192.0,13319693312.0,28.236412048339844,0.0071847024373710155,0.2762933373451233,0.045753855258226395,29.363689422607422,0.27415359020233154
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.0005,0.0,50000,fp,1,21,20,20,20,2000,-81.6417465209961,0.11972352862358093,-27.80624008178711,0.006438476964831352,1794372009984.0,11979291648.0,28.21552085876465,0.006608862429857254,0.32327190041542053,0.058590225875377655,28.972986221313477,0.27018389105796814
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,5e-05,2.5e-05,50000,unbiasv2,1,21,20,20,20,2000,-81.55207824707031,0.12721753120422363,-27.836299896240234,0.007128110155463219,1839424733184.0,11017908224.0,28.240427017211914,0.006121375132352114,0.3570044934749603,0.02125202678143978,29.622709274291992,0.22688785195350647
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.0002,0.0,50000,hutch,1,21,20,20,20,2000,-81.59893035888672,0.2244061976671219,-27.86382484436035,0.007023979444056749,1886103797760.0,23310680064.0,28.265369415283203,0.011998282745480537,0.194106787443161,0.13305552303791046,29.664196014404297,0.5326564311981201
20260610_185112,0.005,0.0,1,hutch,phi4analytic,16,-1.0,0.8,0.1,0.0,50000,hutch,1,21,20,20,20,2000,-96.80870056152344,3.608917713165283,-17.31281089782715,0.03787307068705559,1.2135021763717235e+19,inf,43.352394104003906,1.4509767293930054,6.0256275901338086e-05,6.105010834289715e-05,5.623451232910156,7.842564582824707
20260610_185112,0.005,0.0,1,hutch,phi4analytic,16,-1.0,0.8,0.05,0.0,50000,hutch,1,21,20,20,20,2000,-67.84367370605469,9.710014343261719,-27.176231384277344,0.02676580846309662,5.816317005132726e+18,inf,42.75347900390625,1.0879179239273071,0.00010900943743763492,0.00015126631478779018,10.411283493041992,7.118229866027832
20260610_185112,0.005,0.0,1,hutch,phi4analytic,16,-1.0,0.8,0.02,0.0,50000,hutch,1,21,20,20,20,2000,-79.82367706298828,1.6420493125915527,-28.035709381103516,0.01711384765803814,2137051306655744.0,463789258440704.0,35.27764892578125,0.21789447963237762,0.0006800142000429332,0.000431233347626403,32.46195983886719,3.0826234817504883
20260610_185112,0.005,0.0,1,hutch,phi4analytic,16,-1.0,0.8,0.01,0.0,50000,hutch,1,21,20,20,20,2000,-80.5103759765625,1.185425877571106,-28.0556583404541,0.01256064884364605,82669773783040.0,8123912814592.0,32.04250717163086,0.09611515700817108,0.002412049565464258,0.0007510280702263117,32.33610534667969,2.5514633655548096
20260610_185112,0.005,0.0,1,hutch,phi4analytic,16,-1.0,0.8,0.1,0.0,50000,fp,1,21,20,20,20,2000,-89.86870574951172,6.73301887512207,5.803569793701172,0.027695167809724808,4081.4326171875,1123.584228515625,8.275489807128906,0.28902190923690796,0.0002910297771450132,8.080010593403131e-05,21.525907516479492,5.363185882568359
20260610_190204,0.005,0.0,1,fp,phi4analytic,16,-1.0,0.8,0.1,0.0,50000,fp,1,21,20,20,20,2000,-84.24908447265625,1.736601710319519,-20.635116577148438,0.016421550884842873,584085078016.0,110141071360.0,27.075403213500977,0.18280348181724548,0.0007112875464372337,0.00032286340137943625,27.697607040405273,2.6918938159942627
20260610_185112,0.005,0.0,1,hutch,phi4analytic,16,-1.0,0.8,0.05,0.0,50000,fp,1,21,20,20,20,2000,-92.0577621459961,15.378785133361816,-13.810484886169434,0.02203930728137493,590641233920.0,425395945472.0,26.77178382873535,0.9897993803024292,6.707549619022757e-05,5.6762171880109236e-05,9.634469032287598,6.9260406494140625
20260610_190204,0.005,0.0,1,fp,phi4analytic,16,-1.0,0.8,0.05,0.0,50000,fp,1,21,20,20,20,2000,-79.87625122070312,1.204977035522461,-24.31235694885254,0.012157161720097065,1637045108736.0,148396523520.0,28.11741065979004,0.08881165087223053,0.002927046036347747,0.0011239496525377035,30.04301643371582,1.6864166259765625
20260610_185112,0.005,0.0,1,hutch,phi4analytic,16,-1.0,0.8,0.02,0.0,50000,fp,1,21,20,20,20,2000,-85.46728515625,3.6067557334899902,-22.32923126220703,0.014934311620891094,1940465254400.0,731218247680.0,28.221935272216797,0.3718739151954651,0.0005949340993538499,0.0007268626941367984,23.010984420776367,5.775600433349609
20260610_190204,0.005,0.0,1,fp,phi4analytic,16,-1.0,0.8,0.02,0.0,50000,fp,1,21,20,20,20,2000,-81.69550323486328,0.3441358804702759,-26.504899978637695,0.008322526700794697,1842307268608.0,54778896384.0,28.242895126342773,0.028848860412836075,0.02923545613884926,0.012343555688858032,29.112014770507812,0.5788522362709045
20260610_185112,0.005,0.0,1,hutch,phi4analytic,16,-1.0,0.8,0.01,0.0,50000,fp,1,21,20,20,20,2000,-82.4911117553711,0.7625570297241211,-25.108888626098633,0.01141937542706728,1908801929216.0,95844360192.0,28.276748657226562,0.05066080018877983,0.007997938431799412,0.0017627407796680927,28.67462730407715,1.1026350259780884
20260610_190204,0.005,0.0,1,fp,phi4analytic,16,-1.0,0.8,0.01,0.0,50000,fp,1,21,20,20,20,2000,-81.41497039794922,0.18553252518177032,-27.226343154907227,0.006624840199947357,1822048911360.0,21086416896.0,28.2308292388916,0.011514963582158089,0.12946394085884094,0.015087854117155075,29.901397705078125,0.2379210740327835
20260610_190204,0.005,0.0,1,fp,phi4analytic,16,-1.0,0.8,0.1,0.0,50000,hutch,1,21,20,20,20,2000,-81.23294067382812,4.783087253570557,-27.843242645263672,0.026866257190704346,7.454822426984055e+18,inf,43.30851745605469,0.5250275731086731,0.00010978648788295686,4.031763455714099e-05,23.608781814575195,8.052924156188965
20260610_190204,0.005,0.0,1,fp,phi4analytic,16,-1.0,0.8,0.05,0.0,50000,hutch,1,21,20,20,20,2000,-76.85394287109375,2.0905327796936035,-27.955293655395508,0.018202411010861397,3653540237017088.0,979401659383808.0,35.81584930419922,0.2694511413574219,0.00041567394509911537,0.00023357853933703154,32.611328125,3.6150457859039307
20260610_190204,0.005,0.0,1,fp,phi4analytic,16,-1.0,0.8,0.02,0.0,50000,hutch,1,21,20,20,20,2000,-81.25353240966797,0.745298445224762,-27.991954803466797,0.012308570556342602,47477910667264.0,3649198358528.0,31.489225387573242,0.07362592965364456,0.004319601226598024,0.0019525820389389992,28.267152786254883,1.303843379020691
20260610_185112,0.005,0.0,1,hutch,phi4analytic,16,-1.0,0.8,0.005,0.0,50000,hutch,1,21,20,20,20,2000,-81.84590911865234,0.4123813807964325,-28.049741744995117,0.008959134109318256,11461000691712.0,445267836928.0,30.06951141357422,0.039031729102134705,0.016611432656645775,0.008837897330522537,29.684616088867188,0.9791184067726135
20260610_190204,0.005,0.0,1,fp,phi4analytic,16,-1.0,0.8,0.01,0.0,50000,hutch,1,21,20,20,20,2000,-81.58594512939453,0.33082959055900574,-28.004133224487305,0.009112074971199036,10023105200128.0,279068442624.0,29.936922073364258,0.0272481981664896,0.0261641014367342,0.006369202397763729,28.68137550354004,0.44950780272483826
20260610_185112,0.005,0.0,1,hutch,phi4analytic,16,-1.0,0.8,0.005,0.0,50000,fp,1,21,20,20,20,2000,-81.63121032714844,0.3177189230918884,-26.56171226501465,0.007888460531830788,1862163628032.0,42524573696.0,28.252193450927734,0.02271437644958496,0.03813499957323074,0.0073142689652740955,30.072481155395508,0.4660441279411316
20260610_190204,0.005,0.0,1,fp,phi4analytic,16,-1.0,0.8,0.005,0.0,50000,fp,1,21,20,20,20,2000,-81.70662689208984,0.10079129785299301,-27.60507583618164,0.005801897030323744,1832982937600.0,12120184832.0,28.237125396728516,0.006552471313625574,0.313451886177063,0.006720222532749176,29.511016845703125,0.1494181752204895
20260610_185112,0.005,0.0,1,hutch,phi4analytic,16,-1.0,0.8,0.002,0.0,50000,hutch,1,21,20,20,20,2000,-81.28324127197266,0.14072415232658386,-28.044849395751953,0.006501254625618458,3792790093824.0,36265037824.0,28.964183807373047,0.009517029859125614,0.17477171123027802,0.007988241501152515,30.184507369995117,0.23797035217285156
20260610_190204,0.005,0.0,1,fp,phi4analytic,16,-1.0,0.8,0.005,0.0,50000,hutch,1,21,20,20,20,2000,-81.58222961425781,0.16605359315872192,-27.983566284179688,0.006958894897252321,4150488989696.0,47554248704.0,29.054075241088867,0.011784818954765797,0.13174296915531158,0.01535069104284048,29.540029525756836,0.23633550107479095
20260610_190204,0.005,0.0,1,fp,phi4analytic,16,-1.0,0.8,0.002,0.0,50000,hutch,1,21,20,20,20,2000,-81.61369323730469,0.10372960567474365,-27.99158477783203,0.005238987039774656,2566113198080.0,16441310208.0,28.573516845703125,0.006266903597861528,0.33441251516342163,0.010985595174133778,29.531064987182617,0.13980010151863098
20260610_185112,0.005,0.0,1,hutch,phi4analytic,16,-1.0,0.8,0.002,0.0,50000,fp,1,21,20,20,20,2000,-81.73473358154297,0.1277260035276413,-27.442821502685547,0.005716762505471706,1836184764416.0,15900094464.0,28.2386531829834,0.008664446882903576,0.21069002151489258,0.01051416713744402,29.369359970092773,0.20608311891555786
20260610_190204,0.005,0.0,1,fp,phi4analytic,16,-1.0,0.8,0.002,0.0,50000,fp,1,21,20,20,20,2000,-81.61034393310547,0.08328065276145935,-27.831697463989258,0.004501741845160723,1826603139072.0,8102576128.0,28.233264923095703,0.004527615383267403,0.49708887934684753,0.003954836167395115,29.588315963745117,0.11912764608860016
20260610_185112,0.005,0.0,1,hutch,phi4analytic,16,-1.0,0.8,0.001,0.0,50000,hutch,1,21,20,20,20,2000,-81.59728240966797,0.10290174186229706,-28.051380157470703,0.004787464160472155,2630972080128.0,16189521920.0,28.598167419433594,0.0062213558703660965,0.34077247977256775,0.00648342352360487,29.74103355407715,0.16364455223083496
20260610_190204,0.005,0.0,1,fp,phi4analytic,16,-1.0,0.8,0.001,0.0,50000,hutch,1,21,20,20,20,2000,-81.66873168945312,0.08427602797746658,-27.98238182067871,0.005109104327857494,2170309312512.0,10040107008.0,28.406028747558594,0.004643503576517105,0.48280447721481323,0.0041918824426829815,29.389278411865234,0.12152808904647827
20260610_185112,0.005,0.0,1,hutch,phi4analytic,16,-1.0,0.8,0.001,0.0,50000,fp,1,21,20,20,20,2000,-81.62853240966797,0.1367516666650772,-27.74367332458496,0.004596028942614794,1826839330816.0,11337182208.0,28.233318328857422,0.00617930106818676,0.3489331901073456,0.040158674120903015,29.522321701049805,0.24526377022266388
20260610_190204,0.005,0.0,1,fp,phi4analytic,16,-1.0,0.8,0.001,0.0,50000,fp,1,21,20,20,20,2000,-81.45939636230469,0.07896115630865097,-27.908363342285156,0.004280355293303728,1826960572416.0,7154193408.0,28.23353385925293,0.003817438380792737,0.5691734552383423,0.0039039570838212967,29.622173309326172,0.1103488951921463
20260610_151017,0.01,0.0,1,exact,phi4analytic,8,-4.0,6.008,0.001,0.0,200000,exact,1,21,20,20,20,5000,-6.325028896331787,0.012480415403842926,-15.926839828491211,0.0009501918102614582,8779627.0,7465.404296875,15.987953186035156,0.0008288257522508502,0.8756306171417236,0.0038360878825187683,1.8974558115005493,0.005917257163673639
20260610_185112,0.005,0.0,1,hutch,phi4analytic,16,-1.0,0.8,0.0005,0.0,50000,hutch,1,21,20,20,20,2000,-81.54356384277344,0.08679484575986862,-28.046138763427734,0.004253264516592026,2198570926080.0,10419963904.0,28.419004440307617,0.004697966855019331,0.47089943289756775,0.008526983670890331,29.82817268371582,0.15437383949756622
20260610_190204,0.005,0.0,1,fp,phi4analytic,16,-1.0,0.8,0.0005,0.0,50000,hutch,1,21,20,20,20,2000,-81.65994262695312,0.07881763577461243,-27.979782104492188,0.00492992764338851,1988204691456.0,7910870528.0,28.318008422851562,0.003866003593429923,0.5650023221969604,0.0034579276107251644,29.51015281677246,0.11301169544458389
20260610_185112,0.005,0.0,1,hutch,phi4analytic,16,-1.0,0.8,0.0005,0.0,50000,fp,1,21,20,20,20,2000,-81.56161499023438,0.09573700278997421,-27.900545120239258,0.003913281951099634,1847975739392.0,8463289344.0,28.244821548461914,0.004539939574897289,0.4931502938270569,0.013358314521610737,29.555559158325195,0.1710042655467987
20260610_190204,0.005,0.0,1,fp,phi4analytic,16,-1.0,0.8,0.0005,0.0,50000,fp,1,21,20,20,20,2000,-81.60086822509766,0.0775567814707756,-27.955507278442383,0.004083005711436272,1840581836800.0,6683499520.0,28.24113655090332,0.003557309042662382,0.6149702668190002,0.003597950330004096,29.483139038085938,0.10936689376831055
20260610_184727,0.005,0.0,1,exact,phi4analytic,16,-1.0,0.8,0.0002,0.0,50000,exact,1,21,20,20,20,2000,-82.03960418701172,0.09113804996013641,-27.861997604370117,0.005154205020517111,1763061661696.0,8898467840.0,28.198266983032227,0.004974863957613707,0.45667314529418945,0.02493555285036564,28.173185348510742,0.172397181391716
20260610_185112,0.005,0.0,1,hutch,phi4analytic,16,-1.0,0.8,0.0002,0.0,50000,hutch,1,21,20,20,20,2000,-81.4969253540039,0.0780772864818573,-28.052309036254883,0.0033322549425065517,1974907699200.0,7214312960.0,28.311616897583008,0.003656084882095456,0.593834400177002,0.0077986749820411205,29.808467864990234,0.13560183346271515
20260610_190204,0.005,0.0,1,fp,phi4analytic,16,-1.0,0.8,0.0002,0.0,50000,hutch,1,21,20,20,20,2000,-81.52993774414062,0.07721817493438721,-27.982934951782227,0.004344171844422817,1891162783744.0,6569960448.0,28.26816177368164,0.0034538728650659323,0.6257864236831665,0.002685278421267867,29.64388084411621,0.10705775022506714
